DistrictID,age_under_18,age_18_34,age_35_64,age_65_plus,race_white,edu_no_degree,edu_hs_assoc,edu_bach,edu_adv_degree,inc_under_20k,inc_20k_49k,inc_50k_74k,inc_75k_99k,inc_100k_plus
30,0.2397300400721768,0.25468094579710826,0.36716424905678063,0.13842476507393434,0.6057694560963607,0.13946022226142177,0.6337978479449639,0.14073028752866468,0.08601164226494973,0.1543926355813488,0.3705223133880328,0.1998198919351611,0.13908345007004203,0.13618170902541524
34,0.17151360930612986,0.2713454809833235,0.4008042895442359,0.1563820602535557,0.9319534693506611,0.034284292069813024,0.38540273154341537,0.3022431011417727,0.27806987524499893,0.05369383092155369,0.18792840822543794,0.15365575019040364,0.1567974105102818,0.44782939832444785
46,0.22782676947227481,0.22722655708943165,0.3984025116579713,0.1466134170552657,0.7512119673115102,0.11489405122274753,0.6753171660827862,0.1374102921669331,0.07237849052753308,0.11989423778264041,0.28309628008752735,0.23677972283005105,0.1637490882567469,0.1963894967177243
31,0.21424067394758745,0.2141902287688854,0.4088329507907282,0.16271092390344793,0.8196837087295382,0.07153227805517193,0.5624845072417578,0.22408725521441977,0.14189595948865044,0.072280630812778,0.24393449251920743,0.20137484836231298,0.20390214314597654,0.27830570157703194
32,0.18296813260122133,0.25914712372350795,0.3609585877764664,0.19692615589880433,0.8525940370503412,0.05544814252175114,0.41475624913685954,0.3074851539842563,0.22231045435713298,0.04260066943909119,0.20600466578760523,0.17141697940967643,0.1551881529566893,0.42478953240693784
29,0.2473965533130587,0.18498295088010322,0.4371947285964427,0.13044880656160723,0.8883973827297024,0.05342074298201378,0.623634224239368,0.21210287443267775,0.1108421583459405,0.04331766286098052,0.17889523169912694,0.20021826729348557,0.20735392881128273,0.37029885829415715
36,0.2574449305395656,0.15202624913654156,0.4475592908128022,0.1429887174763988,0.9057679023716325,0.03992283821185943,0.46875786295395455,0.2884620760994157,0.20285722273477033,0.03151939655172414,0.1339574353448276,0.1314655172413793,0.14749461206896552,0.5557650862068966
48,0.23902517107527313,0.16369202449077594,0.4285885789747489,0.16871423426307575,0.856616911441034,0.032221369052697436,0.38219150811933,0.3295509484401217,0.25603617438785087,0.0312006885669201,0.13921962415722278,0.15657724860134845,0.15126954525892986,0.5218763448572659
33,0.24081565260463964,0.18932139024188888,0.411190456534302,0.15861058367043673,0.8572195162222406,0.04350773765659543,0.4623139277818718,0.28742815033161384,0.20675018422991895,0.04392824287028519,0.18307267709291627,0.20062864152100582,0.14397424103035877,0.4283961974854339
55,0.22989817816538058,0.195698826537601,0.4100725994246838,0.1643988858956212,0.9321035569152093,0.14250663798608543,0.6168117500756226,0.1272812825597419,0.11340032937855006,0.1416120195899394,0.2709388229434714,0.21017680750394288,0.15970781107329626,0.2176475471071636
53,0.2449617390904704,0.18765080313440724,0.43753016062688144,0.12985729714824093,0.9698049038306868,0.11522105973675328,0.6807627404657441,0.1275059061761728,0.07651029362132973,0.06837811900191938,0.2380038387715931,0.2336052463211772,0.19545745361484326,0.26455534229046707
58,0.24695883255824608,0.20418776202148864,0.41751620810519807,0.131268470367231,0.8861652654005635,0.1353365466789731,0.6258161556079719,0.1436433870030424,0.09520391071001265,0.08949349760438056,0.254192334017796,0.18497604380561258,0.17684804928131417,0.29449007529089666
59,0.25960220902711456,0.1776771996844247,0.4529751276834281,0.1097454636050326,0.9181995598554997,0.08197793980183211,0.5273882968779211,0.2364304854489936,0.15420327787125318,0.05222129086336966,0.12330259849119866,0.16169321039396478,0.17535624476110645,0.48742665549036046
47,0.24195900162964235,0.19478514452354403,0.4151728278583069,0.14804014066386484,0.960095205420705,0.18657901422764228,0.7007113821138211,0.0702807418699187,0.042428861788617885,0.14620170268500327,0.31213163064833005,0.20939751146037983,0.15201375245579568,0.18041912246234446
57,0.21756280354017207,0.21181865246653353,0.42035845474940214,0.15026008924389223,0.8569385893548308,0.13929639652471157,0.6143355647343683,0.15054835493519442,0.09581968380572568,0.1292517006802721,0.2795918367346939,0.21205053449951408,0.160932944606414,0.21827016520894071
56,0.21511150891325426,0.21844931752069816,0.42774297009025136,0.13869620347579623,0.8517938390393078,0.11898479366720166,0.5474823862245314,0.2053262968907266,0.12820652321754034,0.09748148148148149,0.23496296296296296,0.18837037037037038,0.16044444444444445,0.3185925925925926
39,0.2558017594624512,0.22688520769813372,0.3972190394810945,0.12017167381974249,0.9321072767172237,0.14325851092447023,0.563798308276295,0.16833547538631677,0.12460770541291807,0.13801111971285804,0.2899570694630164,0.19086494475332536,0.1445562671546203,0.2366105989161799
45,0.22648097770920458,0.21291972877502133,0.42147468431523816,0.13914491047139552,0.8824150391814528,0.050465081943009006,0.46325114424922487,0.2829765244352576,0.2033072493725085,0.044434731934731936,0.1948572261072261,0.1853146853146853,0.15457459207459207,0.4208916083916084
79,0.223014888337469,0.28430521091811417,0.36532258064516127,0.1273779983457403,0.798221670802316,0.05824192800865132,0.513332303414182,0.23315309748184768,0.195272671095319,0.19730941704035873,0.2423185517355921,0.1865138681282179,0.12257100149476831,0.2512041189171234
75,0.11481006277780323,0.5543463318517161,0.24038858085506118,0.09040920130137928,0.8249553223663108,0.0888404144563978,0.43780675226810767,0.24827722968618313,0.2250756035893114,0.18772099003535841,0.24525875924140147,0.14979106396657024,0.13500482160077146,0.28222436515589844
77,0.2221184188672978,0.3194652051154293,0.3608204617173227,0.09759591429995017,0.600190998173061,0.19648443799387197,0.5598451862602806,0.1545879696823093,0.08908240606353814,0.2242170357071614,0.3196688609615001,0.16556951924995014,0.12846598843008178,0.16197885497705963
11,0.23159536150399718,0.2097425986119652,0.4034964420627251,0.15509971009399984,0.9028156022138276,0.1433379906007875,0.6889051187603201,0.0975803378635844,0.07017655277530802,0.15750248426631336,0.31045048029148725,0.2204372308711494,0.14822789002981118,0.16338191454123882
13,0.24506410568907522,0.21530249110320285,0.37466484668259153,0.16491980695168917,0.8976746453468533,0.15403799603902296,0.6550649160126164,0.11516173989584097,0.07573534805251962,0.184804115552038,0.34200633161852,0.18796992481203006,0.129204590423427,0.1561139691333597
10,0.2500897881000838,0.20330021150085797,0.40612155313460235,0.1404884472644559,0.9017119597749311,0.1499460948730235,0.703491854336368,0.07933037853378054,0.06723167225682798,0.12676685017110548,0.2897634280613004,0.2332986162773397,0.172147001934236,0.17802410355601844
27,0.25480449158936574,0.24661577382273311,0.38338289467844305,0.11526341485065021,0.8649416359682216,0.12423848312683962,0.7083304812102129,0.09921965911424464,0.06821137654870285,0.13417383318026216,0.3023294648075478,0.23227853385655842,0.1454454370877515,0.18577273106788011
26,0.24592346696822676,0.22513041257797395,0.41668186626782916,0.11219129610039033,0.9235581658337285,0.11973596256684492,0.700924688057041,0.10689616755793227,0.07244318181818182,0.09044507962433647,0.2656866748332653,0.23057030080304886,0.1932761671430516,0.21995372260786716
